epoch,train_loss,valid_loss,train_error,valid_error
155,0.2820433188429879,0.5090454209454452,10.088,15.01
156,0.27854760248414084,0.49835018342054344,9.944,15.22
157,0.27286329007971927,0.5252937553804132,9.798,15.09
158,0.2754286729618716,0.5259549825251857,9.82,15.64
159,0.2770149652153025,0.5310425326416764,9.902,15.82
160,0.2735717000482637,0.49665542154372494,9.878,14.99
161,0.23604634785286302,0.4724117085526261,8.48,13.98
162,0.21613078158529822,0.4803996393574944,7.824,14.02
163,0.21663172491599836,0.48734256115895286,7.85,14.16
164,0.21283785985482623,0.48665447457681726,7.758,14.04
165,0.2061029944159186,0.4882260411977768,7.442,13.93
166,0.2055673974058817,0.48521524215046363,7.234,13.89
167,0.20005732974814028,0.4888282514448407,7.07,13.84
168,0.19768850808329594,0.4887714031376416,7.064,13.82
169,0.19902053705947784,0.49577487986299057,7.046,14.06
170,0.19747549695584476,0.49541836637484876,7.16,13.88
171,0.19517363672671112,0.49320152892342095,7.002,13.8
172,0.19274889870220438,0.4934973150868959,6.982,13.86
173,0.19319205371010334,0.4907756632641901,7.046,13.72
174,0.19163958166185244,0.5012773365914067,6.808,14.01
175,0.1875601885149546,0.49645772312260883,6.638,13.72
176,0.18839141671233775,0.49200482383559024,6.752,13.68
177,0.1910210407489096,0.49330635463135153,6.838,13.92
178,0.1886752224372476,0.5009489185825179,6.766,14.05
179,0.18470400653760452,0.5076043068230907,6.606,13.81
180,0.1886068748314972,0.49497718392293666,6.762,13.65
181,0.18677465546199734,0.5036214480671701,6.702,13.85
182,0.18385181543619736,0.49640185602858095,6.558,13.89
183,0.18454534291763744,0.5044921214067484,6.57,14.05
184,0.18534166990872233,0.500531362204612,6.754,13.85
185,0.18019743235138677,0.5118521765063081,6.368,14.0
186,0.1816585762878818,0.5015746190955367,6.598,14.1
187,0.18405786515844752,0.5030506556924386,6.574,13.73
188,0.18521556380154836,0.5039432758017431,6.654,14.01
189,0.18167562712260218,0.5000791323335865,6.496,13.84
190,0.1785931330450508,0.5089852692960184,6.408,13.99
191,0.177826349063755,0.5061634726162199,6.398,13.8
192,0.17813964998897383,0.505265354167057,6.322,13.78
193,0.1792149217823125,0.5140426123066794,6.43,13.93
194,0.17208148876343238,0.5079731326314467,6.216,13.75
195,0.17722387815756566,0.5099650559168828,6.364,13.99
196,0.17671240295481194,0.5063331270519691,6.448,13.82
197,0.17580898531981745,0.5130129637597483,6.294,13.79
198,0.17395782692696127,0.5114491793173778,6.258,13.71
199,0.1771498895952921,0.5104389377409899,6.382,13.76
200,0.17937390360495317,0.5079022064993653,6.386,13.71
201,0.17202855223584967,0.5230386807948728,6.188,13.86
202,0.17620975810014988,0.5243221445928646,6.282,14.0
203,0.17485261159708432,0.5219705851772164,6.234,13.81
204,0.17474400995256345,0.5210862295537055,6.226,13.83
205,0.1712292023955861,0.5232162109658688,6.142,13.86
206,0.1715522776917576,0.5178192693598663,6.232,13.85
207,0.16699049341709107,0.5251889958789077,6.034,13.99
208,0.1707872616608277,0.5215758505878569,6.054,13.74
209,0.17063506519245675,0.5202898854696298,5.996,14.08
210,0.16973775675725145,0.518029943297181,6.138,13.94
211,0.1668044732850226,0.518515591757207,6.03,13.99
212,0.1713976856235348,0.5174706521668012,6.084,14.09
213,0.1745974163112738,0.5235373004327847,6.326,13.93
214,0.17028207970244805,0.5237637049035181,6.258,14.07
215,0.17153840460588254,0.5242309066690977,6.006,13.85
216,0.16888807315731902,0.5284124246880978,5.944,13.93
217,0.16917934023853762,0.5241224133892904,6.132,14.01
218,0.16860917970881134,0.531323606832118,5.988,13.92
219,0.16942421556509973,0.5248401878000815,6.104,14.08
220,0.16922828331208595,0.5226227446824689,6.124,14.11
221,0.16721403466351806,0.5302911879895609,5.848,13.89
222,0.16661944025007966,0.526050837356833,6.038,14.03
223,0.1632681256326873,0.5230137081463125,5.826,14.04
224,0.16644473453921735,0.5262998853680454,5.912,14.11
225,0.16687118397344408,0.5311257005492344,6.042,14.17
226,0.16797532209807345,0.5309589641003669,5.874,13.9
227,0.16736946102527098,0.5305229085910169,6.028,14.15
228,0.1685335844602731,0.5249915402146834,6.052,14.05
229,0.16608340247436557,0.5291146628464325,6.034,14.03
230,0.16326540288374858,0.5355662130102327,5.98,13.96
231,0.16706098219775178,0.5325851791267153,5.992,14.1
232,0.16971796265114908,0.5308533095860783,6.02,13.91
233,0.16200029159255344,0.521935061940664,5.872,13.89
234,0.1645979452068391,0.5398975682409504,5.91,14.02
235,0.16166955887166132,0.5329876219547247,5.782,13.97
236,0.16194482279174469,0.5309169454665124,5.804,13.94
237,0.16261365940160763,0.5336664439756659,5.876,14.0
238,0.16312146184923093,0.5332059769690791,5.816,14.09
239,0.16046646774729803,0.5303640901287899,5.756,13.79
240,0.16265453695488707,0.537709004516843,5.81,13.86
241,0.16082928009578945,0.5295490090605579,5.73,13.81
242,0.15949250622402372,0.5369556168966656,5.712,13.84
243,0.16175162977993945,0.5278591011898427,5.75,13.86
244,0.15882447234276312,0.5316573351244384,5.752,13.68
245,0.1566898965698374,0.5337755076492889,5.61,13.84
246,0.15900285655389662,0.5322460279434542,5.736,13.84
247,0.15750494400215576,0.5346076073525827,5.648,13.81
248,0.15552311229621968,0.5390369277211684,5.624,13.92
249,0.15320001094771163,0.5314966692954679,5.444,13.69
250,0.15907378580487902,0.5389039131659495,5.784,13.81
251,0.15535172907745137,0.5376305006727388,5.558,13.84
252,0.15174259912327429,0.5312912083124812,5.454,13.77
253,0.15388764654431503,0.5343539081042326,5.496,13.79
254,0.1582494597701008,0.5315624916855293,5.674,13.81
255,0.1561609219350016,0.5343602095978169,5.664,13.85
256,0.15669854612225462,0.532710663879974,5.706,13.95
257,0.15394179938394395,0.5275869780703436,5.61,13.76
258,0.1562700441197666,0.5348557162133953,5.676,13.88
259,0.15603451527026305,0.5327565451211567,5.604,13.85
260,0.15497522618230955,0.5326123369645469,5.556,13.94
261,0.15469767898321152,0.5320856005330629,5.656,13.78
262,0.15501464076359253,0.5376559363890298,5.536,13.76
263,0.1570076228922133,0.5349215933039219,5.644,13.91
264,0.15646158954333467,0.5308045605315438,5.492,13.79
265,0.1559602736454943,0.5304566203038904,5.634,13.71
266,0.15493798868544875,0.5293308922761604,5.528,13.75
267,0.1565553034415178,0.5304653455939474,5.692,13.72
268,0.15386766928922185,0.5312475128264367,5.524,13.8
269,0.15903439327998234,0.5348327654072002,5.706,13.94
270,0.15178878172812865,0.530843677588656,5.504,13.75
271,0.15654960366161277,0.5362563533119008,5.544,13.98
272,0.15786561169816404,0.5329970879645287,5.704,13.79
273,0.15641151569650302,0.5347912545445599,5.768,13.84
274,0.15654432179068056,0.5333144200753562,5.652,13.66
275,0.1596884179545943,0.534432241811028,5.722,13.83
276,0.1535637381074526,0.532642392040808,5.506,13.79
277,0.15801803105513154,0.5306157503701463,5.746,13.77
278,0.15535694043464063,0.533903101954279,5.648,13.77
279,0.1554174980201075,0.530213085345075,5.612,13.79
280,0.15583956710365424,0.5321349909033957,5.608,13.97
281,0.15294557974657133,0.5396134955219075,5.482,13.87
282,0.15240360180016063,0.5336759629883344,5.53,13.92
283,0.15467676783309264,0.5286071296734146,5.576,13.78
284,0.1498822672935703,0.5352649530277976,5.384,13.95
285,0.1560845905557618,0.5394037392320512,5.492,13.91
286,0.15395037878466689,0.5364656580399864,5.608,13.82
287,0.15496735423422225,0.5362177630768546,5.514,13.93
288,0.15445192991886908,0.5310632673245442,5.548,13.76
289,0.1582738613933706,0.535076077225842,5.74,13.75
290,0.15359651238259758,0.5372372446935388,5.536,13.77
291,0.15315947434900667,0.5326327096812332,5.45,13.73
292,0.1520670127228398,0.5335281781757935,5.466,13.59
293,0.15190960641216744,0.5329057144213326,5.488,13.66
294,0.154605343413856,0.5340952959996236,5.546,13.77
295,0.14934476875626218,0.5393065553677233,5.354,13.66
296,0.15129889384902956,0.5326193027858492,5.426,13.9
297,0.154004859192597,0.5387586841854868,5.502,13.84
298,0.151735976729018,0.5383627086500579,5.528,13.87
299,0.1538425334693526,0.5312176165701468,5.506,13.76
300,0.15186598700711795,0.5325120966645736,5.486,13.83
301,0.15278777600173146,0.5347754736489887,5.486,13.87
302,0.15517212935458974,0.5389740429347074,5.616,13.78
303,0.15098089823866134,0.5322109626818307,5.43,13.93
304,0.15253852693664144,0.5392788018606887,5.416,13.97
305,0.15219670889513268,0.5369118127641799,5.548,13.78
306,0.15251768916807212,0.5352465461326551,5.454,13.86
307,0.1580242418857944,0.5378992757465266,5.646,13.9
308,0.15732432730362544,0.5344068860705895,5.554,13.85
309,0.15384094491410438,0.5338427292395241,5.442,13.89
310,0.1519483516130911,0.5392579455164415,5.448,14.1
311,0.15319021572084987,0.538701658761954,5.522,13.8
312,0.14980461341721932,0.5336011644405655,5.392,13.87
313,0.15290946763990176,0.5405024135414558,5.438,13.79
314,0.1511002129510693,0.5369331044486806,5.534,13.82
315,0.15355661004553062,0.5394104458863223,5.474,13.9
316,0.15346507545169966,0.5372366490243357,5.392,13.97
317,0.15004160587706833,0.5376190165930157,5.404,13.83
318,0.15460764546223613,0.5333671694314932,5.566,13.77
319,0.15665727418363856,0.5356906207301949,5.662,13.77
320,0.15217877893953982,0.5357877713969991,5.474,13.87
