epoch,train_loss,valid_loss,train_error,valid_error
81,0.18321324000730538,0.6521726333642308,6.386,16.99
82,0.17990881829615443,0.6413661275483384,6.344,16.28
83,0.1762668392847261,0.5980184429054018,6.134,15.84
84,0.17583601522590497,0.6339096898519541,6.166,16.7
85,0.17647433502937826,0.6540667022330852,6.232,15.94
86,0.17488654247482718,0.6391626834114895,6.104,16.16
87,0.16867122094115944,0.6021102082125748,5.958,15.33
88,0.17169073862416664,0.6844173368019394,5.996,17.19
89,0.1680183136821403,0.68731147088582,5.902,17.51
90,0.16373282871054262,0.6544901970066602,5.608,15.79
91,0.21602778195801292,0.6266959788678568,7.266,17.37
92,0.2722630676101236,0.6263453832155541,9.142,17.36
93,0.24114038278837033,0.6206940857669975,8.076,16.52
94,0.16903100382832006,0.644547923833509,5.902,16.05
95,0.14835492367177364,0.6775081293492378,5.11,16.36
96,0.14685687679997492,0.6417032755628417,5.116,16.05
97,0.14101037962357407,0.6583072901526584,4.93,15.96
98,0.13653833646794108,0.6787300487107868,4.812,15.8
99,0.13985614930196186,0.6686911217019528,4.914,15.92
100,0.28398210586756084,1.5904168094260782,8.476,48.21
101,1.1649583826589462,0.9827821896046023,39.88,33.34
102,0.8883036852187818,0.8490056629422345,31.194,28.17
103,0.7390199348597271,0.7588118126120749,25.76,24.8
104,0.6181645385749505,0.701319631519197,21.68,22.64
105,0.5294618893919698,0.6607553030871138,18.524,21.19
106,0.4466465306099114,0.6307281395302543,15.488,19.79
107,0.3863827827031655,0.6104064315934724,13.462,18.84
108,0.3381065409582899,0.6040217755716059,11.792,18.26
109,0.29423052670858096,0.5962292521814757,10.254,17.79
110,0.2562813978747029,0.5907027962841566,8.94,16.81
111,0.23014063454802383,0.5938210781616501,8.03,16.8
112,0.20221172044496707,0.5962472512752195,7.082,16.4
113,0.17778166192952935,0.59983540335788,6.14,16.28
114,0.16240019581811813,0.6146344734898096,5.652,16.16
115,0.1494517897534401,0.6132170723963387,5.246,15.78
116,0.13668432900362917,0.6127772289740888,4.686,15.52
117,0.13091130184052546,0.6111464760726011,4.528,15.65
118,0.11882981213281298,0.6301679984678196,4.22,15.39
119,0.11047274046255957,0.6255967213383203,3.816,15.32
120,0.10250281828843877,0.6238541376741626,3.532,15.01
121,0.10171891377328912,0.6375883546056627,3.472,15.35
122,0.09374539646298607,0.652666289595109,3.284,15.25
123,0.08869031474680242,0.6594909678531599,3.088,15.31
124,0.08603673633140371,0.664742317758029,2.98,15.18
125,0.0816809610294564,0.6503782400602027,2.932,15.01
126,0.07853431030250418,0.6604455434068849,2.688,15.06
127,0.07395743099910676,0.6744140247000924,2.612,15.02
128,0.06853036672863014,0.6873412671722944,2.316,14.84
129,0.06674145958136263,0.6997647794741618,2.354,14.82
130,0.06562965530711595,0.7065248730816419,2.222,15.07
131,0.06436940317120775,0.7044971260843398,2.188,14.77
132,0.06374531986234742,0.7121336614783806,2.18,14.98
133,0.06142861316042483,0.7064481868019586,2.11,14.82
134,0.06025005422432519,0.7112426795536959,2.038,14.88
135,0.05745918553827516,0.7195603251457214,1.972,14.81
136,0.05605794227374789,0.7246126415608805,1.892,14.88
137,0.05489806878878294,0.7200883411908452,1.89,14.63
138,0.05419024572138439,0.722271944148631,1.836,14.71
139,0.053484901608399034,0.7169702392590197,1.788,14.67
140,0.05280743266010414,0.7241933511782296,1.838,14.72
141,0.051331989752971915,0.7357829741284817,1.756,14.6
142,0.049746370613527345,0.7364031763016423,1.716,14.66
143,0.047830012728176684,0.7450738436059107,1.628,14.82
144,0.046853121895881374,0.7460128604611264,1.61,14.76
145,0.0464764725103679,0.7642692157739326,1.612,14.87
146,0.046699566742800694,0.767195461294319,1.638,14.56
147,0.04567160329821965,0.7608836764776254,1.582,14.78
148,0.04429569079057145,0.7701715008367466,1.546,14.79
149,0.044772020183251146,0.7603566669210603,1.576,14.71
150,0.042992513959088825,0.7633069036882135,1.482,14.5
151,0.04182664604555063,0.7632576298864582,1.406,14.45
152,0.040134480126592736,0.7674194849744628,1.382,14.43
153,0.038239329910415516,0.7553368323965918,1.342,14.47
154,0.040339829184619896,0.7605643015873583,1.348,14.44
155,0.04204729418484661,0.7625124944916254,1.426,14.47
156,0.03962854924194915,0.7621920395501053,1.38,14.6
157,0.037548015127256223,0.7728164988228038,1.28,14.56
158,0.039494786383536505,0.7654301124283031,1.368,14.51
159,0.036839870438861,0.7675996464264544,1.248,14.5
160,0.037563823847709905,0.7652813633785972,1.252,14.48
161,0.040553803708108946,0.7633477834206593,1.366,14.51
162,0.038885394423304465,0.7601950036574013,1.35,14.63
163,0.037958059452779,0.762739972600454,1.344,14.54
164,0.039886742323527444,0.764467062829416,1.338,14.49
165,0.037094200301505724,0.7654848702346222,1.304,14.45
166,0.036610533959706267,0.7758054605013207,1.26,14.54
167,0.035479667177007006,0.7718089188956008,1.208,14.58
168,0.03808388874873214,0.7708948786500134,1.322,14.49
169,0.0380056596967294,0.7737419925913026,1.264,14.6
170,0.037194756302706265,0.767319712080533,1.272,14.57
171,0.03545220561302922,0.7750137810465656,1.294,14.46
172,0.03472001382978657,0.7686511934558048,1.138,14.5
173,0.03986106418749637,0.7736273879491831,1.39,14.55
174,0.03380016302642272,0.7764025138148779,1.16,14.53
175,0.037460366034132365,0.7715483164485497,1.302,14.63
176,0.034458318713318815,0.7752750938451742,1.216,14.41
177,0.03477161469550141,0.7752302206015285,1.252,14.52
178,0.034425013644449276,0.7709960333908661,1.212,14.36
179,0.03655233899788821,0.7804442176335975,1.282,14.71
180,0.033888859500455885,0.78281977961335,1.146,14.48
181,0.03282391723266819,0.7821434468408174,1.174,14.39
182,0.0333742485732993,0.7880844571922399,1.104,14.4
183,0.03554946734079296,0.7881313645386998,1.182,14.48
184,0.0332197941580068,0.7846128646331497,1.15,14.48
185,0.03614226338463118,0.7803436955319175,1.256,14.53
186,0.0327411016926903,0.7909371377546576,1.076,14.48
187,0.03424082659816136,0.7922008199782311,1.228,14.4
188,0.03617321488523708,0.780483214161064,1.234,14.42
189,0.033990509370687275,0.7847017279908627,1.164,14.42
190,0.03329966424147377,0.7840634663648243,1.134,14.35
191,0.03425774533692223,0.7898948415170742,1.158,14.4
192,0.034441414261784625,0.7812965312336064,1.164,14.63
193,0.035505208108202575,0.7778790276261824,1.212,14.6
194,0.033231684507544886,0.7835081287577182,1.192,14.36
195,0.03168523417014028,0.7862938348251053,1.084,14.53
196,0.032707184250049696,0.7819655503653273,1.104,14.52
197,0.03243914861565508,0.7856582640847073,1.124,14.54
198,0.03284870202431593,0.7863810115222689,1.158,14.39
199,0.03236942051176239,0.7975834970232807,1.134,14.55
200,0.03355946522110792,0.7913746973381767,1.132,14.43
