epoch,train_loss,valid_loss,train_error,valid_error
108,0.08116496800709411,4.4618369159819204,2.778,14.25
109,0.08278767625465418,3.792804587490951,2.826,14.33
110,0.07896261376178706,3.8806083821043185,2.668,14.25
111,0.0763180975985649,5.498173654456682,2.692,14.09
112,0.07579687594309868,4.891264613859261,2.606,14.22
113,0.07324947396774426,3.1959332129623315,2.528,13.88
114,0.07003314739278972,1.9984031610096558,2.48,14.04
115,0.0699765046705942,3.4234553196384936,2.398,14.14
116,0.07048045158329065,2.972405832968181,2.484,13.79
117,0.06831868867749524,2.034219328172599,2.362,13.85
118,0.0684177196558441,2.2757930086006093,2.364,14.18
119,0.06590992113208527,7.542807343074038,2.32,14.41
120,0.06139810425598565,1.7023215358015857,2.148,13.98
121,0.06446779606258854,4.192269665342343,2.156,14.28
122,0.06467049342849295,1.623641219697421,2.224,13.89
123,0.06013502171048728,2.5396591756917255,2.124,14.16
124,0.06048558579276666,3.0115908222107945,2.036,14.12
125,0.06154814095515043,2.3080558918322187,2.172,14.04
126,0.06050703617151055,1.5415522180780579,2.048,13.94
127,0.059163195799197765,1.8224046237861053,2.108,13.88
128,0.06189116689821948,3.8782721714505666,2.16,14.17
129,0.059971809258584474,3.1897892801067496,2.09,14.07
130,0.056289028546646656,2.431847149058233,1.942,14.03
131,0.05728510772580724,4.661339587048639,2.05,14.31
132,0.055257338314743526,2.5907178958760033,1.908,14.13
133,0.05416274085031141,1.8883685465854934,1.91,14.05
134,0.05331091952326772,4.97946620496768,1.89,14.22
135,0.05716663679998854,3.144910315358186,1.976,14.22
136,0.05696610134342671,1.1365405398456356,1.888,14.17
137,0.05242612693801789,4.207243067931525,1.798,14.13
138,0.05323551595925599,5.611344023218638,1.858,14.28
139,0.05537460721395624,2.7415680706123764,1.888,14.04
140,0.05312829092859536,3.9629690764071066,1.806,14.11
141,0.05475465367164682,3.9248188207798367,1.86,14.13
142,0.0510562490957701,4.209650444079049,1.736,14.02
143,0.0490302034186871,4.270781943315192,1.71,14.14
144,0.04939627665383241,7.0644529797608335,1.71,14.17
145,0.05022795066294615,4.3200778321752065,1.78,14.29
146,0.051440066650814714,2.490192698526986,1.848,13.99
147,0.04903517757087489,3.1349725817577747,1.732,14.25
148,0.050053494224977464,2.3520408766933634,1.764,14.11
149,0.0491209168206243,1.0709697162803216,1.738,14.08
150,0.04792178171874998,0.9751069960714895,1.644,13.98
151,0.0452426057314867,2.2013116241255895,1.592,14.12
152,0.04790309833153091,3.101856131531015,1.642,14.28
153,0.04325836771370276,3.0675551151927514,1.486,14.13
154,0.042562753913681146,2.965162798573699,1.488,14.15
155,0.044243913895362405,4.37774221599102,1.57,14.22
156,0.04658977966457891,4.182472722251204,1.622,14.25
157,0.04240185721798816,4.152238657768769,1.45,14.3
158,0.044543339779166996,2.814730748911447,1.496,14.23
159,0.04310635481472782,4.114131266369095,1.498,14.2
160,0.0437531941820441,5.455942218250867,1.554,14.28
161,0.04472063123927359,8.954046448386169,1.492,14.42
162,0.045275498080350786,5.36018467779401,1.546,14.38
163,0.042901445878074145,3.9082311499345153,1.472,14.11
164,0.040939542251731964,2.525577183199834,1.418,14.13
165,0.04206122695516004,3.141051491227331,1.472,14.08
166,0.04456931505652378,2.457149383199366,1.5,14.13
167,0.03954735604207724,2.6213099639627,1.342,14.15
168,0.04654954663713646,3.3845168403055093,1.58,14.14
169,0.04052308162786257,2.5011312835201434,1.422,14.01
170,0.04129639980585679,3.644633597965482,1.474,14.13
171,0.04249262266204028,3.3147557941795904,1.494,14.16
172,0.04329290297870879,1.2667263027610658,1.486,13.93
173,0.04234106354463055,2.974707843382147,1.452,14.11
174,0.04273425290108566,2.2363579756096947,1.448,13.97
175,0.042721846739968754,8.780381328131579,1.448,14.55
176,0.04419393942612783,1.9196356508550765,1.488,14.06
177,0.042170476837707756,1.8159643207924276,1.46,13.91
178,0.04238953193961678,3.637560085405277,1.464,14.25
179,0.04064285439436736,4.368244796236859,1.36,14.15
180,0.0397277914828447,3.5018436833273006,1.344,14.03
181,0.03988899962138146,3.510718016873432,1.414,14.12
182,0.04128973137365792,3.2138017974322355,1.366,14.25
183,0.04059882624410664,2.352875872503353,1.386,14.07
184,0.04075324531320645,6.145937312818781,1.428,14.25
185,0.04235328154524078,2.8721863344500336,1.422,14.19
186,0.039390050519086284,5.714047590954395,1.358,14.17
187,0.04175790147903516,4.767538156879099,1.444,14.19
188,0.04247229477114347,1.3291099301621885,1.452,13.98
189,0.04193444830208274,1.41005170477342,1.41,13.96
190,0.041905376698126266,2.0987682493427133,1.436,13.97
191,0.04081898166433624,2.3318911106148854,1.414,14.11
192,0.04094647334488418,4.876752412583254,1.372,14.2
193,0.04275600534454083,4.981725758389581,1.49,14.24
194,0.039855008453006865,7.106343573595904,1.428,14.26
195,0.04076019946671546,8.148266384684586,1.432,14.3
196,0.03807296550444439,2.8463406208195265,1.308,14.06
197,0.037531656972335084,2.951717731130274,1.308,14.0
198,0.041515311819341635,2.798623998896985,1.422,14.06
199,0.041201774679991365,2.51016556122635,1.404,14.08
200,0.039001497345955094,1.9168701252982587,1.302,13.91
